Strain,UserID,radiation,timepoint..hr.,Bgd,FociPerGy,D,Eq,let_slope,let_saturation,xray_slope,xray_saturation,All_LET_tau,All_LET_RIFmax,All_LET_rho,Ar_tau,Ar_Rho,Fe_tau,Fe_Rho,X0.1Gy_tau,X0.1Gy_DSBpRIF,X1Gy_tau,X1Gy_DSBpRIF,X4Gy_tau,X4Gy_DSBpRIF,X4Gy_Rho
CC002,202CC,Ar 350 MeV/n,4,1.85,5.457640333,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,Fe 600 MeV/n,4,0.48,3.517547518,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,X-ray,4,0.315,3.210714286,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,Ar 350 MeV/n,8,1.26,0.857425936,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,Fe 600 MeV/n,8,0.21,2.385375082,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,Ar 350 MeV/n,24,0.665,0.633575884,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,Fe 600 MeV/n,24,0.235,1.51510457,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,X-ray,24,0.875,0.255710207,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,Ar 350 MeV/n,48,0.385,1.127079002,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,Fe 600 MeV/n,48,0.73,0.448295895,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,202CC,X-ray,48,0.22,0.525874375,0.00227,0.427,0.008073913,0.417281653,1.912433004,0.847489211,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Ar 350 MeV/n,4,1.47,5.682952183,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Fe 600 MeV/n,4,0.33,4.374456295,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Si 350 MeV/n,4,3.335,7.658104197,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,X-ray,4,0.355,6.074450549,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Ar 350 MeV/n,8,1.04,1.895107848,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Fe 600 MeV/n,8,0.62,1.434740511,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Si 350 MeV/n,8,3.645,1.224674385,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Ar 350 MeV/n,24,0.435,1.199844075,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Fe 600 MeV/n,24,0.365,1.084527498,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Si 350 MeV/n,24,2.085,1.23334567,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,X-ray,24,1.355,0.257090174,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Ar 350 MeV/n,48,0.3,1.478690229,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Fe 600 MeV/n,48,0.615,0.664601084,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,Si 350 MeV/n,48,0.925,0.449710564,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC002,208CC,X-ray,48,0.295,0.559743041,0.000504,0.248,0.007291343,0.21221385,1.836981372,0.579926787,4.432663256,0.015390486,0.890770293,3.7801558,0.882726405,4.752123976,0.895974929,3.256324853,1,10.20101546,2.759171811,13.36894875,13.19853721,0.778989387
CC013,213CC,Ar 350 MeV/n,4,0.82,4.727650728,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,Fe 600 MeV/n,4,0.43,3.367924388,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,X-ray,4,0.21,2.029945055,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,Ar 350 MeV/n,8,0.76,1.634128119,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,Fe 600 MeV/n,8,0.18,2.382425669,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,Ar 350 MeV/n,24,0.365,0.638253638,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,Fe 600 MeV/n,24,0.155,1.252130132,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,X-ray,24,0.515,0.150523436,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,Ar 350 MeV/n,48,0.295,0.811850312,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,Fe 600 MeV/n,48,0.67,0.325716499,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,213CC,X-ray,48,0.135,0.29101832,9.80E-05,0.377,0.007171903,0.594892585,1.588360869,0.9989507,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC037,220CC,Ar 350 MeV/n,4,0.74,5.884810291,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Fe 600 MeV/n,4,0.68,4.967519216,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Si 350 MeV/n,4,2.925,3.413531114,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Ar 350 MeV/n,8,0.59,2.061850312,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Fe 600 MeV/n,8,0.29,3.756092475,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Si 350 MeV/n,8,1.675,2.022431259,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Ar 350 MeV/n,24,0.565,0.882796258,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Fe 600 MeV/n,24,0.655,1.548024787,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Si 350 MeV/n,24,0.685,1.809215396,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Ar 350 MeV/n,48,0.5,1.146569647,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Fe 600 MeV/n,48,0.47,0.814194423,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,220CC,Si 350 MeV/n,48,0.575,1.158104197,0.000446,0.283,0.007930161,0.010252895,NA,NA,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC013,226CC,Ar 350 MeV/n,4,0.8,4.544308732,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Fe 600 MeV/n,4,0.42,2.586352261,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Si 350 MeV/n,4,3.06,7.638567294,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,X-ray,4,0.28,1.832417582,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Ar 350 MeV/n,8,1.21,1.481906185,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Fe 600 MeV/n,8,0.16,2.32537389,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Si 350 MeV/n,8,2.905,1.369392185,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Ar 350 MeV/n,24,0.59,0.39527027,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Fe 600 MeV/n,24,0.31,1.024012393,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Si 350 MeV/n,24,1.725,1.528312361,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,X-ray,24,1.235,0.18570069,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Ar 350 MeV/n,48,0.27,1.268970894,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Fe 600 MeV/n,48,0.265,0.719597211,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,Si 350 MeV/n,48,0.8,1.73552822,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,226CC,X-ray,48,0.265,0.331037354,0.000406,0.268,0.007105221,0.877722968,0.979059176,0.439938518,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC032,233CC,Ar 350 MeV/n,4,1.59,6.072927495,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Fe 600 MeV/n,4,0.59,3.404501579,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Si 350 MeV/n,4,4.755,4.766280753,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,X-ray,4,0.315,2.717582418,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Ar 350 MeV/n,8,1.33,2.388318607,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Fe 600 MeV/n,8,0.27,2.401164869,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Si 350 MeV/n,8,5.575,0,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Ar 350 MeV/n,24,0.81,1.158783784,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Fe 600 MeV/n,24,0.49,1.121611154,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Si 350 MeV/n,24,1.82,1.864544782,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,X-ray,24,0.66,0.256519153,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Ar 350 MeV/n,48,0.365,0.916580042,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Fe 600 MeV/n,48,0.66,0.541634392,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,Si 350 MeV/n,48,1.305,0.899421129,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC032,233CC,X-ray,48,0.325,0.410028551,0.00149,0.498,0.00797767,0.708809074,1.306678971,0.93622509,6.165372404,0.012388976,0.913161686,7.237284304,0.901701799,5.76206399,0.916646011,4.097630747,1,10.43355051,3.78774079,12.21127868,14.72783596,0.810156617
CC013,235CC,Ar 350 MeV/n,4,0.85,3.736746362,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Fe 600 MeV/n,4,0.48,3.330900316,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Si 350 MeV/n,4,1.975,6.386758321,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,X-ray,4,0.225,3.063736264,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Ar 350 MeV/n,8,0.69,1.298174376,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Fe 600 MeV/n,8,0.13,1.934114878,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Si 350 MeV/n,8,1.695,0.819826339,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Ar 350 MeV/n,24,0.42,0.844594595,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Fe 600 MeV/n,24,0.41,0.819422928,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Si 350 MeV/n,24,0.69,1.856587713,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,X-ray,24,1.41,0.143944801,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Ar 350 MeV/n,48,0.285,1.229209979,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Fe 600 MeV/n,48,0.405,0.587141751,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,Si 350 MeV/n,48,0.575,1.564037627,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,235CC,X-ray,48,0.125,0.326350226,0.000368,0.304,0.005877465,0.202067356,0.519553811,-0.34089415,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,236CC,Ar 350 MeV/n,4,0.49,4.371881497,0.000351,0.314,0.007768432,0.345122667,0.905206935,0.530494096,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
CC013,236CC,Fe 600 MeV/n,4,0.31,3.657450992,0.000351,0.314,0.007768432,0.345122667,0.905206935,0.530494096,4.760032569,0.01272338,0.893798414,4.445669214,0.885399591,4.918002257,0.898173251,2.275583922,1,10.572789,4.84829545,11.37815989,13.93444564,0.84073224
